x-coordinate,y-coordinate,Similarity_score
Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,STAT1 and STAT3 phosphorylation by porins are independent of JAKs but are dependent on MAPK pathway .html,0.004376086704448387
Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,STAT3 induces muscle stem cell differentiation by interaction with myoD.html,0.004376086704448387
Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,Suppression of Interferon Lambda Signaling by SOCS-1 Results in Their Excessive Production during In.html,0.9598307723457619
Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,Targeting breast cancer-initiatingstem cells with melanoma differentiation-associated gene-7interleu.html,0.042516202584615304
Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,TGF-bSmad3 Stimulates Stem CellDevelopmental Gene Expression and Vascular Smooth Muscle Cell De-Diff.html,0.9615297527853588
Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,The costimulatory immunogen LPS induces the B-Cell clones that infiltrate transplanted human kidneys.html,0.04739938252579986
Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,The deubiquitylase USP37 links REST to the control of p27 stability and cell proliferation.html,0.9733959592005174
Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,The distribution of interleukin-19 in healthy and neoplastic tissue.html,0.004376086704448387
Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,The effect of transforming growth factor _1 on the crosstalk between autophagy and apoptosis in the .html,0.004376086704448387
Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,The Evolutionary Rewiring of Ubiquitination Targets Has Reprogrammed the Regulation of Carbon Assimi.html,0.029544106698401684
Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,The Helicobacter pylori Urease B Subunit Binds to CD74 on Gastric Epithelial Cells and Induces NF-__.html,0.0383738618307925
Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,The interaction of butyrate with TNF-alpha during differentiation and apoptosis of colon epithelial .html,0.004376086704448387
Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,The phosphatidylinositol-3 kinase I inhibitor BKM120 induces cell death in B-chronic lymphocytic leu.html,0.04782434274868238
Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,The Retromer Complex Is Required for Rhodopsin Recycling and Its Loss Leads to Photoreceptor Degener.html,0.9502378562266451
Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,The Type VI Secretion System Encoded in Salmonella Pathogenicity Island 19 Is Required for Salmonell.html,0.037374722261323816
Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,The Yersinia pestis Ail Protein Mediates Binding and Yop Delivery to Host Cells Required for Plague .html,0.03979430586626189
Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,Tiam1 is associated with hepatocellular carcinoma metastasis.html,0.04249465908895198
Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,Time-dependent onset of Interferon-a2b-induced apoptosis in isolated hepatocytes from preneoplastic .html,0.004376086704448387
Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,TNF-a down-regulates the NaCeKC ATPase and the Na+-K+-2Cl- cotransporter in the rat colon via PGE2.html,0.004376086704448387
Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,TspanC8 tetraspanins regulate ADAM10Kuzbanian trafficking and promote Notch activation in flies and .html,0.00875992501152666
Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,Tumor necrosis factor alpha down-regulates the Na+-K+ ATPase and the Na+-K+2Cl- cotransporter in the.html,0.004376086704448387
Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,Two Functional Type VI Secretion Systems in Avian Pathogenic Escherichia coli Are Involved in Differ.html,0.03855910086924389
Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,Up-regulation of focal adhesion kinase in non-small cell lung cancer.html,0.004873551663296148
Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,"Upregulation of cytochrome P450 2J311,12-epoxyeicosatrienoic acid inhibits apoptosis in neonatal rat.html",0.004376086704448387
Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,Upregulation of PIAS1 protects against sodium taurocholate-induced severe acute pancreatitis associa.html,0.004376086704448387
Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,Upregulation of tumor necrosis factor-alpha expression by trans10-cis12 conjugated linoleic acid enh.html,0.004376086704448387
Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,X-Box Binding Protein 1 (XBP1s) Is a Critical Determinant of Pseudomonas aeruginosa Homoserine Lacto.html,0.9582815290877198
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,0.998649794746319
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Increases in inflammatory mediators in DRG implicate in the pathogenesis of painful neuropathy in Ty.html,0.998649794746319
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Infection by Streptococcus pyogenes Induces the Receptor Activator of NF-__B Ligand Expression in Mo.html,0.0869772246056985
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Inhibition of rhabdomyosarcoma cell and tumor growth by targeting specificity protein (Sp) transcrip.html,0.04966181886873631
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Interleukin-1 b inhibits NaC-KCATPase activity and protein expression in cardiac myocytes.html,0.998649794746319
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Interplay of mevalonate and Hippo pathways regulates RHAMM transcription via YAP to modulate breast .html,0.07637231865249848
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Interplay of RsbM and RsbK controls the sB activity of Bacillus cereuse.html,0.04264175896554914
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Introduction of 65 kDa Antigen of Mycobacterium tuberculosis to Cancer Cells Enhances Anti-Tumor Eff.html,0.06763987612444783
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Invasiveness and anchorage independent growth ability augmented by PTEN inactivation through the PI3.html,1.0
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,"Investigation of the roles of T6SS genes in motility, biofilm formation and extracellular protease A.html",0.0688806511017101
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Itch E3 ubiquitin ligase regulates large tumor suppressor 1 stability.html,0.09398810974802967
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,JMJD6 is a driver of cellular proliferation and motility and a marker of poor prognosis in breast ca.html,0.003656897472400627
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Kaiso is expressed in lung cancer Its expression and localization is affected by p120ctn.html,1.0
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Katanin Localization Requires Triplet Microtubules in Chlamydomonas reinhardtii.html,0.0015250992015207266
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Lactobacillus bulgaricus Prevents Intestinal Epithelial Cell Injury Caused by Enterobacter sakazakii.html,0.08851926841498185
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Leptin stimulates ovarian cancer cell growth and inhibits apoptosis by increasing cyclin D1 and Mcl-.html,0.026600211012464053
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,"Loss of plakoglobin promotes decreased cell-cell contact, increased invasion and breast cancer cell .html",0.0033771434467548844
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Loss of the Par3 Polarity Protein Promotes Breast Tumorigenesis and Metastasis.html,0.9999517292014147
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Low titre autoantibodies against recoverin in sera of patients with small cell lung cancer but witho.html,1.0
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,LPS Unmasking of Shigella flexneri Reveals Preferential Localisation of Tagged Outer Membrane Protea.html,0.0030732767831875354
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,LRP-6 is a coreceptor for multiple fibrogenic signaling pathways in pericytes and myofibroblasts tha.html,0.10069278628136172
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Lymphocyte Function-Associated Antigen 1 Is a Receptor for Pasteurella haemolytica Leukotoxin in Bov.html,0.08611147204486999
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Mannheimia haemolytica Leukotoxin Activates a Nonreceptor Tyrosine Kinase Signaling Cascade in Bovin.html,0.45394364088946615
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Meningococcal Porin PorB Prevents Cellular Apoptosis in a Toll-Like Receptor 2- and NF-__B-Independe.html,0.08751601385733332
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,"miR-1915 and miR-1225-5p Regulate the Expression of CD133, PAX2 and TLR2 in Adult Renal Progenitor C.html",0.00424896312771626
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,"miR-1915 and miR-1225-5p Regulate the Expression of CD133, PAX2 and TLR2 in Adult Renal Progenitor Cells.html",0.00424896312771626
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,miR-221 Promotes Tumorigenesis in Human Triple Negative Breast Cancer Cells.html,0.0033424571021708647
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Mitochondrial Dysfunction Promotes Breast Cancer Cell Migration and Invasion through HIF1a Accumulat.html,0.0037969947664538268
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Mitogen and Stress Activated Kinases Act Co-operatively with CREB during the Induction of Human Cyto.html,0.0024780734673475646
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,MKP-1 regulates cytokine mRNA stability through selectively modulation subcellular translocation of .html,0.998649794746319
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,MMP7-mediated cleavage of nucleolin at Asp255 induces MMP9 expression to promote tumor malignancy.html,0.0031520390440448165
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,"Molecular Cloning, Expression and Serological Evaluation of an 8-Kilodalton Subunit of Antigen B fro.html",0.08512929354248167
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,"Molecular Mechanism of SSR128129E, an Extracellularly Acting, Small-Molecule, Allosteric Inhibitor o.html",0.9999517292014147
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Multi-Method Approach for Characterizing the Interaction between Fusarium verticillioides and Bacill.html,0.0024786502773713305
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Multidrug resistance protein MdtM adds to the repertoire of antiporters involved in alkaline pH home.html,0.002951543726072206
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Multiple controls affect arsenite oxidase gene expression in Herminiimonas arsenicoxydans.html,0.0025860441444963697
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Mutation of the Diamond-Blackfan Anemia Gene Rps7 in Mouse Results in Morphological and Neuroanatomi.html,0.0021910654704035133
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Nasal Immunization with a Fusion Protein Consisting of the Hemagglutinin A Antigenic Region and the .html,0.08951909981618104
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,NOD2 Signaling Contributes to Host Defense in the Lungs against Escherichia coli Infection.html,0.08343544568216417
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Opposing Roles for Two Molecular Forms of Replication Protein A in Rad51-Rad54-Mediated DNA Recombin.html,0.06693202965406314
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Orphan Nuclear Receptor Errc Induces C-Reactive Protein Gene Expression through Induction of ER-Boun.html,0.0027740260712998963
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Osteopontin signaling upregulates cyclooxygenase-2 expression in tumor-associated macrophages leadin.html,0.002916401736874854
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,"Ovarian cancer cells, not normal cells, are damaged by MirkDyrk1B kinase inhibition.html",0.08870007206116269
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Pathological Impact of Hepatitis B Virus Surface Proteins on the Liver Is Associated with the Host G.html,0.0030971041778102173
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Pharmacokinetics of Naja sumatrana (Equatorial Spitting Cobra) Venom and Its Major Toxins in Experim.html,0.0035478181539219215
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Physical characterisation of Tenacibaculum maritimum for vaccine development.html,0.06953352917870913
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Poison Domains Block Transit of Translocated Substrates via the Legionella pneumophila IcmDot System.html,0.08657236211900647
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Porphyromonas gingivalis lipopolysaccharide regulates interleukin (IL)-17 and IL-23 expression via S.html,0.998649794746319
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Preparation of Monoclonal Antibodies Cross-Reactive with Orthopoxviruses and Their Application for D.html,0.05743687220568362
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Preventive effect of caffeine and curcumin on hepato_ carcinogenesis in diethylnitrosamine_induced r.html,0.03472005374986059
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Promoter methylation of RASSF1A modulates the effect of the microtubule-targeting agent docetaxel in.html,0.01808400134443697
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Proteasome Dysfunction Mediates High Glucose-Induced Apoptosis in Rodent Beta Cells and Human Islets.html,0.0025762265279427174
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Protein Kinase LegK2 Is a Type IV Secretion System Effector Involved in Endoplasmic Reticulum Recrui.html,0.08821664676057583
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,"PrPST, a Soluble, Protease Resistant and Truncated PrP Form Features in the Pathogenesis of a Geneti.html",0.0033374580243647144
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Pseudomonas aeruginosa Outer Membrane Vesicles Modulate Host Immune Responses by Targeting the Toll-.html,0.08821685665739112
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Rab1A Is an mTORC1 Activator and a Colorectal Oncogene.html,0.9999517292014147
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,RAS promotes tumorigenesis through genomic instability induced by imbalanced expression of Aurora-A .html,0.05390916058289601
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Reactive Oxygen Species-Triggered Trophoblast Apoptosis Is Initiated by Endoplasmic Reticulum Stress.html,0.08856435049823377
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Regulated Expression of the Beta2-Toxin Gene ( cpb2) in Clostridium perfringens Type A Isolates from.html,0.08854378570841723
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Regulation of Histone Acetylation in the Nucleus by Sphingosine-1-Phosphate.html,0.08176054353806626
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Regulation of MYC Expression and Differential JQ1 Sensitivity in Cancer Cells.html,0.0025895938706454605
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Repression of microRNA-768-3p by MEKERK signalling contributes to enhanced mRNA translation in human.html,0.00274184078369856
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,RNA-seq Analysis of Host and Viral Gene Expression Highlights Interaction between Varicella Zoster V.html,0.002402548344461367
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Role of MyD88 in Diminished Tumor Necrosis Factor Alpha Production by Newborn Mononuclear Cells in R.html,0.08731651942829294
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Roles of p38 and ERK MAP kinases in IL-8 expression in TNF-a- and dexamethasone-stimulated human per.html,0.998649794746319
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,S137 Phosphorylation of Profilin 1 Is an Important Signaling Event in Breast Cancer Progression.html,0.0018699191211336407
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Saccharomyces boulardii Interferes with Enterohemorrhagic Escherichia coli-Induced Signaling Pathway.html,0.45394364088946615
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Shox2 is a molecular determinant of depot-specific adipocyte function.html,0.09485407546797031
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Signaling pathway underlying the up-regulatory effect of TNF-a on the Na+K+ ATPase in HepG2 cells.html,0.998649794746319
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,"Sparstolonin B, a Novel Plant Derived Compound, Arrests Cell Cycle and Induces Apoptosis in N-Myc Am.html",0.0029699140428467363
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Spreading Depression Triggers Headache by Activating Neuronal Panx1 Channels.html,0.08435006723696199
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Stac3 Inhibits Myoblast Differentiation into Myotubes.html,0.004880898761941377
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,STAT1 and STAT3 phosphorylation by porins are independent of JAKs but are dependent on MAPK pathway .html,0.998649794746319
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,STAT3 induces muscle stem cell differentiation by interaction with myoD.html,0.998649794746319
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Suppression of Interferon Lambda Signaling by SOCS-1 Results in Their Excessive Production during In.html,0.002313829788073732
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Targeting breast cancer-initiatingstem cells with melanoma differentiation-associated gene-7interleu.html,0.0314155755933969
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,TGF-bSmad3 Stimulates Stem CellDevelopmental Gene Expression and Vascular Smooth Muscle Cell De-Diff.html,0.002032054065237855
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,The costimulatory immunogen LPS induces the B-Cell clones that infiltrate transplanted human kidneys.html,0.09789806648525524
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,The deubiquitylase USP37 links REST to the control of p27 stability and cell proliferation.html,0.0020014196617477273
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,The distribution of interleukin-19 in healthy and neoplastic tissue.html,0.998649794746319
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,The effect of transforming growth factor _1 on the crosstalk between autophagy and apoptosis in the .html,0.998649794746319
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,The Evolutionary Rewiring of Ubiquitination Targets Has Reprogrammed the Regulation of Carbon Assimi.html,0.0656696622508226
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,The Helicobacter pylori Urease B Subunit Binds to CD74 on Gastric Epithelial Cells and Induces NF-__.html,0.08714181816009504
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,The interaction of butyrate with TNF-alpha during differentiation and apoptosis of colon epithelial .html,0.998649794746319
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,The phosphatidylinositol-3 kinase I inhibitor BKM120 induces cell death in B-chronic lymphocytic leu.html,0.058636889613811055
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,The Retromer Complex Is Required for Rhodopsin Recycling and Its Loss Leads to Photoreceptor Degener.html,0.0010649934152075805
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,The Type VI Secretion System Encoded in Salmonella Pathogenicity Island 19 Is Required for Salmonell.html,0.0869040973415054
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,The Yersinia pestis Ail Protein Mediates Binding and Yop Delivery to Host Cells Required for Plague .html,0.08808636420510192
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Tiam1 is associated with hepatocellular carcinoma metastasis.html,0.030359780544262038
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Time-dependent onset of Interferon-a2b-induced apoptosis in isolated hepatocytes from preneoplastic .html,0.998649794746319
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,TNF-a down-regulates the NaCeKC ATPase and the Na+-K+-2Cl- cotransporter in the rat colon via PGE2.html,0.998649794746319
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,TspanC8 tetraspanins regulate ADAM10Kuzbanian trafficking and promote Notch activation in flies and .html,0.43156415180936747
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Tumor necrosis factor alpha down-regulates the Na+-K+ ATPase and the Na+-K+2Cl- cotransporter in the.html,0.998649794746319
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Two Functional Type VI Secretion Systems in Avian Pathogenic Escherichia coli Are Involved in Differ.html,0.0872955852257596
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Up-regulation of focal adhesion kinase in non-small cell lung cancer.html,1.0
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,"Upregulation of cytochrome P450 2J311,12-epoxyeicosatrienoic acid inhibits apoptosis in neonatal rat.html",0.998649794746319
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Upregulation of PIAS1 protects against sodium taurocholate-induced severe acute pancreatitis associa.html,0.998649794746319
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,Upregulation of tumor necrosis factor-alpha expression by trans10-cis12 conjugated linoleic acid enh.html,0.998649794746319
In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,X-Box Binding Protein 1 (XBP1s) Is a Critical Determinant of Pseudomonas aeruginosa Homoserine Lacto.html,0.0022570761985085904
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Increases in inflammatory mediators in DRG implicate in the pathogenesis of painful neuropathy in Ty.html,0.9999999999999999
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Infection by Streptococcus pyogenes Induces the Receptor Activator of NF-__B Ligand Expression in Mo.html,0.07809907486020004
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Inhibition of rhabdomyosarcoma cell and tumor growth by targeting specificity protein (Sp) transcrip.html,0.04459261751689673
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Interleukin-1 b inhibits NaC-KCATPase activity and protein expression in cardiac myocytes.html,0.9999999999999999
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Interplay of mevalonate and Hippo pathways regulates RHAMM transcription via YAP to modulate breast .html,0.06858358532908883
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Interplay of RsbM and RsbK controls the sB activity of Bacillus cereuse.html,0.03828912615593896
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Introduction of 65 kDa Antigen of Mycobacterium tuberculosis to Cancer Cells Enhances Anti-Tumor Eff.html,0.06073557500743483
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Invasiveness and anchorage independent growth ability augmented by PTEN inactivation through the PI3.html,0.998649794746319
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,"Investigation of the roles of T6SS genes in motility, biofilm formation and extracellular protease A.html",0.061849698598675756
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Itch E3 ubiquitin ligase regulates large tumor suppressor 1 stability.html,0.08439432796869382
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,JMJD6 is a driver of cellular proliferation and motility and a marker of poor prognosis in breast ca.html,0.003283621784298474
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Kaiso is expressed in lung cancer Its expression and localization is affected by p120ctn.html,0.998649794746319
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Katanin Localization Requires Triplet Microtubules in Chlamydomonas reinhardtii.html,0.001369425585246771
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Lactobacillus bulgaricus Prevents Intestinal Epithelial Cell Injury Caused by Enterobacter sakazakii.html,0.07948371544220174
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Leptin stimulates ovarian cancer cell growth and inhibits apoptosis by increasing cyclin D1 and Mcl-.html,0.02388500990434499
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,"Loss of plakoglobin promotes decreased cell-cell contact, increased invasion and breast cancer cell .html",0.0030321290961651368
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Loss of the Par3 Polarity Protein Promotes Breast Tumorigenesis and Metastasis.html,0.9980911778626339
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Low titre autoantibodies against recoverin in sera of patients with small cell lung cancer but witho.html,0.998649794746319
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,LPS Unmasking of Shigella flexneri Reveals Preferential Localisation of Tagged Outer Membrane Protea.html,0.0027593037291850243
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,LRP-6 is a coreceptor for multiple fibrogenic signaling pathways in pericytes and myofibroblasts tha.html,0.09042345450229627
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Lymphocyte Function-Associated Antigen 1 Is a Receptor for Pasteurella haemolytica Leukotoxin in Bov.html,0.07732169348978866
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Mannheimia haemolytica Leukotoxin Activates a Nonreceptor Tyrosine Kinase Signaling Cascade in Bovin.html,0.40760760708172133
Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,Meningococcal Porin PorB Prevents Cellular Apoptosis in a Toll-Like Receptor 2- and NF-__B-Independe.html,0.07858286751152983
